DN,Longitude,Latitude
"1",120.3473152,16.065
"1",120.3541523,16.065
"1",120.3550864,16.065
"1",120.3487382,16.065
"1",120.3543383,16.065
"1",120.3547583,16.065
"1",120.3589583,16.065
"1",120.3593783,16.065
"1",120.3623800,16.064
"1",120.3474751,16.065
"1",120.3560152,16.065
"1",120.3594066,16.064
"1",120.3621753,16.064
"1",120.3632953,16.064
"1",120.3520922,16.064
"1",120.3533055,16.064
"1",120.3561522,16.064
"1",120.3598389,16.064
"1",120.3565091,16.064
"1",120.3568507,16.064
"1",120.3519958,16.064
"1",120.3561959,16.064
"1",120.3596025,16.064
"1",120.3534846,16.064
"0",120.3543246,16.064
"0",120.3546046,16.064
"0",120.3547913,16.064
"1",120.3547050,16.064
"1",120.3506364,16.064
"0",120.3551616,16.064
"1",120.3574016,16.064
"1",120.3415302,16.064
"1",120.3515201,16.064
"1",120.3538637,16.064
"1",120.3557193,16.064
"1",120.3531045,16.064
"1",120.3575845,16.063
"1",120.3583304,16.063
"1",120.3586571,16.063
"0",120.3569289,16.063
"1",120.3496473,16.063
"1",120.3499273,16.063
"1",120.3504873,16.063
"1",120.3532745,16.063
"1",120.3558074,16.063
"1",120.3582340,16.063
"0",120.3566459,16.063
"1",120.3509518,16.063
"1",120.3532843,16.063
"1",120.3534710,16.063
"1",120.3537977,16.063
"1",120.3540310,16.063
"1",120.3559910,16.063
"1",120.3561777,16.063
"1",120.3581377,16.063
"1",120.3583243,16.063
"1",120.3517880,16.063
"1",120.3526280,16.063
"1",120.3561828,16.063
"0",120.3579465,16.063
"0",120.3582731,16.063
"0",120.3585065,16.063
"1",120.3512716,16.063
"1",120.3519116,16.063
"1",120.3528116,16.063
"1",120.3389951,16.063
"0",120.3585034,16.063
"1",120.3488886,16.063
"1",120.3513153,16.063
"1",120.3528086,16.063
"0",120.3587804,16.062
"1",120.3531241,16.062
"1",120.3490722,16.062
"1",120.3520589,16.062
"1",120.3563522,16.062
"1",120.3575793,16.063
"1",120.3595256,16.062
"1",120.3608322,16.062
"1",120.3389891,16.062
"1",120.3494425,16.062
"1",120.3535707,16.062
"1",120.3538292,16.062
"1",120.3588692,16.062
"1",120.3609225,16.062
"1",120.3611092,16.062
"0",120.3599877,16.062
"1",120.3387994,16.062
"1",120.3389861,16.062
"1",120.3393863,16.062
"1",120.3599891,16.062
"1",120.3653528,16.062
"1",120.3655861,16.062
"1",120.3387964,16.062
"1",120.3389831,16.062
"1",120.3522365,16.062
"1",120.3525165,16.062
"1",120.3527965,16.062
"1",120.3600765,16.062
"1",120.3651164,16.062
"1",120.3525135,16.062
"1",120.3604467,16.062
"1",120.3552110,16.061
"1",120.3545080,16.061
"1",120.3547413,16.061
"1",120.3565613,16.061
"1",120.3629705,16.061
"1",120.3652863,16.061
"1",120.3561383,16.061
"1",120.3626715,16.061
"1",120.3410620,16.061
"1",120.3543620,16.061
"1",120.3559486,16.061
"1",120.3630418,16.060
"1",120.3632285,16.060
"1",120.3497872,16.061
"1",120.3541723,16.060
"1",120.3559456,16.060
"1",120.3562388,16.060
"1",120.3548023,16.061
"1",120.3414760,16.060
"1",120.3519293,16.060
"1",120.3541692,16.060
"1",120.3551959,16.060
"1",120.3572492,16.060
"1",120.3636424,16.060
"1",120.3646224,16.060
"1",120.3652757,16.060
"1",120.3654609,16.060
"1",120.3574336,16.060
"1",120.3396996,16.060
"1",120.3505729,16.060
"1",120.3515223,16.060
"1",120.3517396,16.060
"1",120.3553329,16.060
"1",120.3650860,16.060
"1",120.3656460,16.060
"1",120.3659260,16.060
"1",120.3400699,16.060
"1",120.3502899,16.060
"1",120.3513632,16.060
"1",120.3515499,16.060
"1",120.3554698,16.060
"1",120.3643363,16.060
"1",120.3646163,16.060
"1",120.3650830,16.060
"1",120.3654563,16.060
"1",120.3656430,16.060
"1",120.3658296,16.060
"1",120.3666696,16.060
"1",120.3414684,16.060
"1",120.3498676,16.060
"1",120.3500551,16.060
"1",120.3400669,16.060
"1",120.3412803,16.060
"1",120.3488402,16.060
"1",120.3509402,16.060
"1",120.3578001,16.060
"1",120.3654533,16.059
"1",120.3656399,16.059
"1",120.3664799,16.059
"1",120.3666666,16.059
"1",120.3668532,16.059
"1",120.3402506,16.060
"1",120.3416506,16.060
"1",120.3488372,16.060
"1",120.3493353,16.059
"1",120.3506105,16.060
"1",120.3507972,16.060
"1",120.3510772,16.060
"1",120.3560195,16.060
"1",120.3571160,16.060
"1",120.3581237,16.059
"1",120.3584504,16.059
"1",120.3654502,16.059
"1",120.3656369,16.059
"1",120.3658213,16.059
"1",120.3662902,16.059
"1",120.3664754,16.059
"0",120.3405291,16.060
"1",120.3564882,16.059
"1",120.3414387,16.060
"1",120.3510742,16.059
"1",120.3563007,16.059
"1",120.3567207,16.059
"1",120.3575141,16.059
"1",120.3656339,16.059
"1",120.3660072,16.059
"1",120.3406535,16.060
"1",120.3562977,16.059
"1",120.3564844,16.059
"1",120.3566695,16.059
"1",120.3660041,16.059
"1",120.3662841,16.059
"1",120.3408015,16.059
"1",120.3411282,16.059
"1",120.3504148,16.059
"1",120.3662811,16.059
"1",120.3498548,16.059
"1",120.3413118,16.059
"1",120.3501784,16.059
"1",120.3584322,16.058
"1",120.3658031,16.058
"1",120.3660823,16.058
"1",120.3498336,16.058
"1",120.3577607,16.057
"1",120.3649411,16.057
"1",120.3641914,16.057
"1",120.3643781,16.057
"1",120.3645647,16.057
"1",120.3647514,16.057
"1",120.3628833,16.057
"1",120.3641884,16.056
"1",120.3637187,16.056
"1",120.3640438,16.056
"1",120.3645587,16.056
"1",120.3634571,16.056
"1",120.3636223,16.056
"1",120.3638090,16.056
"1",120.3643690,16.056
"1",120.3605394,16.056
"1",120.3625912,16.056
"1",120.3627763,16.056
"1",120.3632108,16.056
"1",120.3627266,16.056
"1",120.3631466,16.056
"1",120.3633065,16.055
"1",120.3019627,16.056
"1",120.3021946,16.056
"1",120.3620206,16.055
"1",120.3622072,16.055
"1",120.3023798,16.056
"1",120.3623908,16.055
"1",120.3625767,16.055
"1",120.3023768,16.056
"1",120.3025634,16.056
"1",120.3627611,16.055
"1",120.3629478,16.055
"1",120.3094672,16.056
"1",120.3602382,16.055
