DN,Longitude,Latitude
"1",122.5391725,10.6896787
"1",122.5716342,10.6896797
"1",122.5230333,10.6895640
"1",122.5353321,10.6895826
"1",122.5728230,10.6896361
"1",122.5027794,10.6894420
"1",122.5172270,10.6894194
"1",122.5205646,10.6894698
"1",122.5356980,10.6894927
"1",122.5378012,10.6894958
"1",122.5165870,10.6893732
"1",122.5310347,10.6893953
"1",122.5313090,10.6893957
"1",122.5365211,10.6894035
"1",122.5728690,10.6894553
"1",122.5746064,10.6894576
"1",122.5784926,10.6894629
"1",122.5129295,10.6892771
"1",122.5295719,10.6892122
"1",122.5303949,10.6891682
"1",122.5586501,10.6892546
"1",122.5718177,10.6892730
"1",122.5725310,10.6892378
"1",122.5751827,10.6892595
"1",122.5774870,10.6892807
"1",122.5135242,10.6890972
"1",122.5166332,10.6891020
"1",122.5240856,10.6891134
"1",122.5722750,10.6891831
"1",122.5067120,10.6889960
"1",122.5718179,10.6890921
"1",122.5720008,10.6890923
"1",122.5762071,10.6890981
"1",122.5757922,10.6889931
"1",122.5786762,10.6889657
"1",122.5802306,10.6890131
"1",122.5073524,10.6888162
"1",122.5295724,10.6888504
"1",122.5363391,10.6888605
"1",122.5720011,10.6889115
"1",122.5762073,10.6889172
"1",122.5215258,10.6887478
"1",122.5111933,10.6885961
"1",122.5207030,10.6886561
"1",122.5218917,10.6886579
"1",122.5547189,10.6887064
"1",122.5600226,10.6886687
"1",122.5602512,10.6886690
"1",122.5761619,10.6887362
"1",122.5192402,10.6885182
"1",122.5212518,10.6885212
"1",122.5277898,10.6885764
"1",122.5485925,10.6886072
"1",122.5576452,10.6886201
"1",122.5004035,10.6884434
"1",122.5443864,10.6885106
"1",122.5009523,10.6883538
"1",122.5221207,10.6883869
"1",122.5237210,10.6883894
"1",122.5239953,10.6883898
"1",122.5269214,10.6883942
"1",122.5301218,10.6883991
"1",122.5392658,10.6884127
"1",122.5218466,10.6882961
"1",122.5234468,10.6882985
"1",122.5266472,10.6883034
"1",122.5772597,10.6883760
"1",122.5827314,10.6891054
"1",122.5778671,10.6883768
"1",122.5111025,10.6881438
"1",122.5198807,10.6882026
"1",122.5403940,10.6881732
"1",122.5447526,10.6882398
"1",122.5273790,10.6881236
"1",122.5423752,10.6881459
"1",122.5573624,10.6880416
"1",122.5589870,10.6881397
"1",122.5592003,10.6881701
"1",122.5786203,10.6880726
"1",122.5787687,10.6881971
"1",122.5819691,10.6882014
"1",122.5202468,10.6880223
"1",122.5269220,10.6879873
"1",122.5010445,10.6879018
"1",122.5145776,10.6879231
"1",122.5159492,10.6879252
"1",122.5251847,10.6879394
"1",122.5819999,10.6879904
"1",122.5057995,10.6878189
"1",122.5481364,10.6878830
"1",122.4973872,10.6877150
"1",122.5053425,10.6877277
"1",122.5400898,10.6877808
"1",122.5554518,10.6878031
"1",122.5816039,10.6878392
"1",122.5236306,10.6876657
"1",122.5246365,10.6876672
"1",122.5130237,10.6875589
"1",122.5813755,10.6876580
"1",122.5276770,10.6875588
"1",122.5794553,10.6876102
"1",122.5167729,10.6874743
"1",122.5117439,10.6873760
"1",122.5402732,10.6874193
"1",122.5810557,10.6874767
"1",122.5816564,10.6876067
"1",122.5334153,10.6873187
"1",122.5329582,10.6872276
"1",122.5808731,10.6872956
"1",122.5811627,10.6872658
"1",122.5195167,10.6871168
"1",122.5245460,10.6870793
"1",122.5278377,10.6871295
"1",122.5396335,10.6871471
"1",122.5009088,10.6869972
"1",122.5018689,10.6869987
"1",122.5252775,10.6870351
"1",122.5806905,10.6871144
"1",122.5186940,10.6869346
"1",122.5248206,10.6868988
"1",122.5403653,10.6869673
"1",122.5185113,10.6868439
"1",122.5167740,10.6867960
"1",122.5328675,10.6867753
"1",122.5134824,10.6866552
"1",122.5022354,10.6865471
"1",122.5239981,10.6865810
"1",122.5244096,10.6865364
"1",122.5268327,10.6865853
"1",122.5408231,10.6866062
"1",122.5019613,10.6864562
"1",122.5179784,10.6864964
"1",122.5313134,10.6865016
"1",122.5050703,10.6863707
"1",122.5234497,10.6863993
"1",122.5413720,10.6864261
"1",122.5152203,10.6862962
"1",122.5009255,10.6861230
"1",122.5103743,10.6861078
"1",122.5254618,10.6861310
"1",122.5261934,10.6861321
"1",122.5241818,10.6860387
"1",122.5409153,10.6860637
"1",122.5411896,10.6860641
"1",122.5239081,10.6856765
"1",122.5004997,10.6855495
"1",122.5045230,10.6855559
"1",122.5179648,10.6854865
"1",122.5015973,10.6853704
"1",122.5097354,10.6853832
"1",122.5183307,10.6853966
"1",122.5442081,10.6854354
"1",122.5186050,10.6853970
"1",122.5177822,10.6852601
"1",122.5444827,10.6852550
"1",122.5069012,10.6851075
"1",122.5134848,10.6851178
"1",122.5137592,10.6850730
"1",122.5013235,10.6850082
"1",122.5043412,10.6849225
"1",122.5086388,10.6849293
"1",122.5427457,10.6849811
"1",122.5242751,10.6848631
"1",122.5432031,10.6848913
"1",122.5457634,10.6848951
"1",122.5037928,10.6847408
"1",122.5039757,10.6847411
"1",122.5041586,10.6847414
"1",122.5453063,10.6848040
"1",122.5205264,10.6846765
"1",122.5054389,10.6846530
"1",122.5036103,10.6845596
"1",122.5037931,10.6845599
"1",122.5375342,10.6846117
"1",122.5415577,10.6845272
"1",122.5079996,10.6843857
"1",122.5420150,10.6844374
"1",122.5427465,10.6844385
"1",122.5369860,10.6843395
"1",122.5196127,10.6842229
"1",122.5128463,10.6841220
"1",122.5034283,10.6840167
"1",122.5037940,10.6840173
"1",122.5156811,10.6840359
"1",122.5001823,10.6839211
"1",122.5120237,10.6839398
"1",122.5036114,10.6838361
"1",122.5165043,10.6838563
"1",122.5009599,10.6837415
"1",122.5034288,10.6836549
"1",122.5194306,10.6836800
"1",122.5032463,10.6834738
"1",122.5165963,10.6834947
"1",122.5028809,10.6832471
"1",122.5301296,10.6833345
"1",122.5197058,10.6831378
"1",122.5276610,10.6831499
"1",122.5299470,10.6831533
"1",122.5013269,10.6829281
"1",122.5381768,10.6829847
"1",122.5299474,10.6828820
"1",122.5019673,10.6827482
"1",122.5384972,10.6827139
"1",122.5017847,10.6825671
"1",122.5019676,10.6825674
"1",122.5140375,10.6825411
"1",122.5169637,10.6825005
"1",122.5019679,10.6823865
"1",122.5314111,10.6824320
"1",122.5016024,10.6822050
"1",122.5017853,10.6822053
"1",122.5014198,10.6820691
"1",122.5203475,10.6821439
"1",122.5016027,10.6820241
"1",122.5281200,10.6819749
"1",122.5283945,10.6818848
"1",122.5012376,10.6816618
"1",122.5185194,10.6816889
"1",122.5093759,10.6814486
"1",122.5109303,10.6814962
"1",122.5241889,10.6815167
"1",122.5106561,10.6814054
"1",122.5361217,10.6814442
"1",122.5099248,10.6813138
"1",122.5197544,10.6812989
"1",122.5364420,10.6813090
"1",122.5340646,10.6812603
"1",122.5369909,10.6810837
"1",122.5110227,10.6809085
"1",122.5157318,10.6808707
"1",122.5169055,10.6807519
"1",122.5284876,10.6807997
"1",122.5186125,10.6806038
"1",122.5016052,10.6804867
"1",122.5027026,10.6803980
"1",122.5286710,10.6804382
"1",122.5342489,10.6803562
"1",122.5151385,10.6802367
"1",122.5223626,10.6798860
"1",122.5067271,10.6796809
"1",122.5228506,10.6796757
"0",122.5557306,10.7222076
"1",122.5273923,10.6795319
"1",122.5027042,10.6794032
