DN,Longitude,Latitude
"1",121.0667744,14.5970554
"1",121.0798582,14.5971634
"1",121.0800438,14.5971649
"1",121.0804613,14.5971684
"1",121.0658481,14.5968670
"1",121.0784679,14.5969712
"1",121.0792718,14.5970080
"1",121.0796286,14.5968904
"1",121.0798609,14.5968471
"1",121.0761960,14.5967718
"1",121.0804495,14.5967466
"1",121.0789030,14.5967338
"1",121.0800941,14.5967135
"1",121.0579648,14.5963497
"1",121.0588935,14.5962670
"1",121.0590791,14.5962686
"1",121.0659460,14.5962804
"1",121.0798333,14.5964704
"1",121.0800500,14.5964420
"1",121.0575952,14.5961659
"1",121.0600082,14.5961407
"1",121.0805612,14.5963559
"1",121.0735565,14.5961626
"1",121.0756904,14.5962254
"1",121.0798664,14.5962146
"1",121.0570864,14.5959809
"1",121.0787531,14.5961828
"1",121.0791245,14.5961633
"1",121.0797748,14.5960783
"1",121.0804707,14.5960840
"1",121.0802272,14.5958884
"1",121.0788484,14.5958899
"1",121.0795908,14.5958960
"1",121.0743496,14.5956721
"1",121.0767166,14.5956012
"1",121.0792227,14.5955315
"1",121.0798731,14.5954465
"1",121.0800579,14.5955384
"1",121.0802435,14.5955399
"1",121.0805218,14.5955422
"1",121.0689236,14.5953562
"1",121.0588102,14.5951819
"1",121.0768117,14.5953309
"1",121.0795955,14.5953538
"1",121.0582539,14.5951321
"1",121.0664199,14.5951547
"1",121.0802458,14.5952688
"1",121.0573275,14.5949436
"1",121.0585802,14.5949541
"1",121.0793808,14.5951412
"1",121.0767533,14.5949388
"1",121.0795986,14.5949924
"1",121.0783019,14.5947106
"1",121.0687467,14.5943606
"1",121.0745466,14.5943634
"1",121.0775619,14.5944334
"1",121.0608611,14.5941145
"1",121.0673564,14.5941684
"1",121.0573359,14.5939948
"1",121.0602124,14.5940187
"1",121.0604911,14.5939759
"1",121.0626265,14.5938581
"1",121.0571991,14.5937226
"1",121.0585445,14.5937338
"1",121.0739945,14.5938166
"1",121.0768247,14.5938399
"1",121.0736702,14.5937687
"1",121.0656910,14.5936124
"1",121.0624441,14.5934951
"1",121.0752500,14.5935106
"1",121.0599403,14.5932935
"1",121.0794264,14.5934547
"1",121.0568794,14.5931325
"1",121.0778505,14.5932610
"1",121.0572534,14.5928193
"1",121.0563271,14.5926309
"1",121.0576261,14.5926417
"1",121.0763698,14.5927969
"1",121.0579053,14.5925536
"1",121.0574421,14.5924594
"1",121.0631031,14.5924161
"1",121.0590219,14.5922014
"1",121.0628263,14.5922330
"1",121.0581564,14.5921340
"1",121.0593011,14.5921134
"1",121.0618064,14.5921342
"1",121.0807356,14.5922906
"1",121.0588379,14.5920192
"1",121.0801804,14.5921053
"1",121.0582828,14.5918338
"1",121.0585612,14.5918361
"1",121.0567993,14.5916859
"1",121.0580980,14.5917419
"1",121.0587475,14.5917473
"1",121.0572637,14.5916446
"1",121.0570333,14.5914619
"1",121.0603273,14.5914893
"1",121.0556886,14.5913604
"1",121.0566629,14.5913685
"1",121.0558758,14.5911812
"1",121.0802842,14.5908410
"0",121.0574790,14.6742806
