DN,Longitude,Latitude
"1",124.9984254,11.2443980
"1",124.9999819,11.2443875
"1",125.0005312,11.2443838
"1",125.0040406,11.2442999
"1",125.0062991,11.2442998
"1",124.9647309,11.2445320
"1",125.0033689,11.2442743
"1",125.0067263,11.2442818
"1",125.0089082,11.2442370
"1",125.0023311,11.2442512
"1",124.9651423,11.2444389
"1",124.9654627,11.2444367
"1",124.9657374,11.2444349
"1",124.9990193,11.2442132
"1",125.0032767,11.2441846
"1",124.9774565,11.2442669
"1",124.9780058,11.2442632
"1",124.9992930,11.2440758
"1",125.0003463,11.2441139
"1",125.0016281,11.2441053
"1",125.0028407,11.2440293
"1",125.0065722,11.2440720
"1",125.0073962,11.2440664
"1",124.9988807,11.2440333
"1",125.0004827,11.2439774
"1",125.0018106,11.2440136
"1",125.0025430,11.2440087
"1",125.0082196,11.2439705
"1",124.9984914,11.2440134
"1",124.9990174,11.2439420
"1",125.0068456,11.2438893
"1",124.9992454,11.2438049
"1",125.0001613,11.2438440
"1",125.0023888,11.2437687
"1",124.9980548,11.2437677
"1",125.0005775,11.2437206
"1",125.0046928,11.2437231
"1",124.9993357,11.2436235
"1",125.0010756,11.2436570
"1",125.0032117,11.2436125
"1",125.0041883,11.2435909
"1",124.9998847,11.2435747
"1",125.0081249,11.2435192
"1",124.9989992,11.2435204
"1",125.0010286,11.2434766
"1",124.9630773,11.2437294
"1",124.9776353,11.2436330
"1",125.0048279,11.2434058
"1",125.0051026,11.2434040
"1",125.0076294,11.2433598
"1",124.9775431,11.2435432
"1",125.0006462,11.2433586
"1",125.0071623,11.2433449
"1",124.9601461,11.2435679
"1",124.9604208,11.2435661
"1",124.9606955,11.2435643
"1",124.9790075,11.2434431
"1",124.9990891,11.2432787
"1",124.9995166,11.2433060
"1",125.0050098,11.2432238
"1",125.0052845,11.2432220
"1",125.0016218,11.2432014
"1",124.9998816,11.2431227
"1",125.0018959,11.2431092
"1",125.0041848,11.2430938
"1",124.9986910,11.2430855
"1",125.0011625,11.2429786
"1",125.0040923,11.2429588
"1",125.0048709,11.2429988
"1",124.9975914,11.2429574
"1",125.0001550,11.2429401
"1",125.0056027,11.2429035
"1",125.0061978,11.2428995
"1",124.9797826,11.2429860
"1",125.0014362,11.2428411
"1",124.9718621,11.2429482
"1",124.9720452,11.2429470
"1",124.9987346,11.2427689
"1",125.0050063,11.2427267
"1",124.9985051,11.2426801
"1",125.0060125,11.2425843
"1",124.9612399,11.2428376
"1",124.9796434,11.2427157
"1",124.9799181,11.2427139
"1",125.0012509,11.2425260
"1",124.9869675,11.2425765
"1",125.0030818,11.2424685
"1",125.0059197,11.2424042
"1",124.9765292,11.2425557
"1",124.9989610,11.2424058
"1",124.9994188,11.2424028
"1",125.0018451,11.2423864
"1",125.0026688,11.2423357
"1",125.0028980,11.2423794
"1",124.9988689,11.2423161
"1",125.0035383,11.2422847
"1",125.0045454,11.2422779
"1",125.0047285,11.2422766
"1",125.0050945,11.2422290
"1",125.0008825,11.2422121
"1",125.0016150,11.2422072
"1",125.0024996,11.2421410
"1",125.0058260,11.2420885
"1",125.0084810,11.2420525
"1",124.9987754,11.2420455
"1",125.0018884,11.2420246
"1",125.0035210,11.2419835
"1",125.0043144,11.2419631
"1",125.0052757,11.2419566
"1",124.9990953,11.2419530
"1",125.0017962,11.2419348
"1",125.0086630,11.2418886
"1",124.9803252,11.2419881
"1",124.9978583,11.2418257
"1",125.0070144,11.2418093
"1",125.0028021,11.2417473
"1",125.0041755,11.2417380
"1",125.0045417,11.2417356
"1",124.9774398,11.2418265
"1",124.9807360,11.2418046
"1",125.0031671,11.2415641
"1",125.0033502,11.2415628
"1",125.0071956,11.2415369
"1",125.0083858,11.2415289
"1",124.9776217,11.2416445
"1",125.0015184,11.2414848
"1",125.0042952,11.2414058
"1",125.0057301,11.2414564
"1",124.9995035,11.2414079
"1",125.0014262,11.2413950
"1",125.0025249,11.2413876
"1",125.0082015,11.2413494
"1",125.0059814,11.2413869
"1",125.0065986,11.2412698
"1",125.0027987,11.2412502
"1",125.0031652,11.2412929
"1",125.0055150,11.2412470
"1",125.0057589,11.2412152
"1",124.9969387,11.2412444
"1",125.0048739,11.2412211
"1",125.0036217,11.2411091
"1",125.0067347,11.2410881
"1",125.0030715,11.2409772
"1",124.9699271,11.2411532
"1",124.9969362,11.2408828
"1",124.9981873,11.2408443
"1",125.0004154,11.2408595
"1",124.9655310,11.2410015
"1",124.9672706,11.2409900
"1",125.0003232,11.2407697
"1",125.0008267,11.2407663
"1",124.9786233,11.2408244
"1",124.9993154,11.2406861
"1",125.0002310,11.2406799
"1",125.0054498,11.2406448
"1",124.9657129,11.2408195
"1",124.9669032,11.2408117
"1",124.9678188,11.2408056
"1",124.9788052,11.2406424
"1",124.9663910,11.2406719
"1",124.9669020,11.2406309
"1",124.9674971,11.2406270
"1",125.0018772,11.2403977
"1",124.9991298,11.2403258
"1",125.0012356,11.2403116
"1",124.9659851,11.2404562
"1",125.0027300,11.2401509
"1",124.9788027,11.2402808
"1",125.0016922,11.2401278
"1",125.0018750,11.2400814
"1",124.9637865,11.2402899
"1",124.9643358,11.2402863
"1",124.9647021,11.2402839
"1",124.9657092,11.2402772
"1",124.9681813,11.2402609
"1",124.9684560,11.2402591
"1",125.0042548,11.2399750
"1",125.0058116,11.2400097
"1",125.0059947,11.2400084
"1",124.9990358,11.2399649
"1",125.0020572,11.2399446
"1",125.0025149,11.2399415
"1",125.0031558,11.2399372
"1",125.0039799,11.2399316
"1",124.9630986,11.2401137
"1",124.9633733,11.2401119
"1",124.9651587,11.2401001
"1",124.9654791,11.2400980
"1",125.0013190,11.2398211
"1",125.0022390,11.2397626
"1",125.0043445,11.2397032
"1",125.0046195,11.2397465
"1",124.9798068,11.2398222
"1",124.9969642,11.2396353
"1",125.0029709,11.2396673
"1",125.0054429,11.2396506
"1",124.9984839,11.2396070
"1",125.0002844,11.2395648
"1",125.0005898,11.2395929
"1",124.9610360,11.2397657
"1",124.9833763,11.2396177
"1",125.0021269,11.2394379
"1",125.0032437,11.2393943
"1",125.0038836,11.2392544
"1",125.0035171,11.2392116
"1",125.0042037,11.2392070
"1",124.9691823,11.2393504
"1",125.0058966,11.2390600
"1",125.0042941,11.2390256
"1",124.9695016,11.2391675
"1",125.0011341,11.2388661
"1",125.0026906,11.2388557
"1",124.9664789,11.2390067
"1",124.9667994,11.2390046
"1",124.9716520,11.2389725
"1",124.9748565,11.2389512
"1",125.0014075,11.2386835
"1",125.0039717,11.2387566
"1",125.0047042,11.2387517
"1",125.0040627,11.2386656
"1",124.9716050,11.2387920
"1",124.9722001,11.2387881
"1",125.0010173,11.2385280
"1",124.9663385,11.2385557
"1",125.0029163,11.2384022
"1",125.0032368,11.2384000
"1",125.0044270,11.2383920
"1",125.0047926,11.2382992
"1",124.9638200,11.2384819
"1",124.9661548,11.2384665
"1",125.0013125,11.2381870
"1",125.0020453,11.2382273
"1",125.0044258,11.2382113
"1",124.9981993,11.2381627
"1",125.0000304,11.2381504
"1",124.9645971,11.2382960
"1",124.9657415,11.2382884
"1",124.9659704,11.2382869
"1",124.9783308,11.2382050
"1",125.0005103,11.2380342
"1",125.0011285,11.2380527
"1",125.0026850,11.2380422
"1",124.9624900,11.2381291
"1",124.9626731,11.2381279
"1",124.9651910,11.2381113
"1",124.9656945,11.2381080
"1",124.9675257,11.2380959
"1",124.9678462,11.2380938
"1",124.9837314,11.2379883
"1",124.9839146,11.2379871
"1",125.0014935,11.2378694
"1",125.0004857,11.2377858
"1",125.0027746,11.2377704
"1",124.9604745,11.2379616
"1",124.9623056,11.2379496
"1",124.9837302,11.2378076
"1",124.9992641,11.2376735
"1",125.0010164,11.2377280
"1",125.0015609,11.2376882
"1",125.0042389,11.2376702
"1",125.0053376,11.2376628
"1",125.0006811,11.2376683
"1",125.0026818,11.2375903
"1",125.0046961,11.2375767
"1",124.9595577,11.2377869
"1",124.9597408,11.2377857
"1",124.9602444,11.2377824
"1",124.9833627,11.2376292
"1",124.9995577,11.2374606
"1",125.0019030,11.2375051
"1",125.0013524,11.2373281
"1",125.0015816,11.2373717
"1",124.9589155,11.2376103
"1",124.9591444,11.2376088
"1",124.9593733,11.2376073
"1",125.0000063,11.2373010
"1",125.0022680,11.2373219
"1",125.0002681,11.2372148
"1",125.0016719,11.2371903
"1",125.0020378,11.2371427
"1",125.0024498,11.2371399
"1",124.9991074,11.2370720
"1",125.0006904,11.2367563
"1",124.9610189,11.2372349
"1",124.9613852,11.2372325
"1",124.9912329,11.2370344
"1",124.9995994,11.2370574
"1",125.0008463,11.2369699
"1",125.0020366,11.2369619
"1",125.0023112,11.2369601
"1",125.0000884,11.2368928
"1",124.9901330,11.2368610
"1",124.9991965,11.2367098
"1",124.9995445,11.2367256
"1",125.0030418,11.2366840
"1",125.0219016,11.2364661
"1",125.0221762,11.2364643
"1",125.0223594,11.2364630
"1",125.0218088,11.2362860
"1",124.9993382,11.2363990
"1",124.9998935,11.2364011
"1",124.9594576,11.2365221
"1",124.9789594,11.2363931
"1",125.0007495,11.2362023
"1",125.0214413,11.2361077
"1",124.9999021,11.2361402
"1",125.0212572,11.2359734
"1",124.9599141,11.2363383
"1",124.9787750,11.2362135
"1",124.9820711,11.2361916
"1",124.9822542,11.2361904
"1",124.9894871,11.2361422
"1",124.9896703,11.2361409
"1",124.9994668,11.2360753
"1",125.0001077,11.2360710
"1",125.0000155,11.2359812
"1",124.9773089,11.2360425
"1",124.9819325,11.2360118
"1",124.9822529,11.2360096
"1",125.0045920,11.2357697
"1",124.9771245,11.2358630
"1",124.9899425,11.2357776
"1",124.9941083,11.2357497
"1",124.9996474,11.2357126
"1",125.0001961,11.2356185
"1",124.9763896,11.2355063
"1",124.9766643,11.2355045
"1",124.9940600,11.2353885
"1",125.0037649,11.2353233
"1",125.0001021,11.2352576
"1",124.9616019,11.2354233
"1",124.9761137,11.2353273
"1",124.9763884,11.2353255
"1",124.9765715,11.2353243
"1",125.0037630,11.2350522
"1",124.9586238,11.2350813
"1",124.9932323,11.2348517
"1",125.0010132,11.2346187
"1",124.9608193,11.2347957
"1",125.0048530,11.2337794
"1",124.9759195,11.2337016
"1",125.0304862,11.2333346
"1",124.9580647,11.2336388
"1",124.9616354,11.2336153
"1",124.9756436,11.2335227
"1",124.9758267,11.2335215
"1",125.0228810,11.2324825
"1",124.9926643,11.2321439
"1",125.0040629,11.2320674
"1",125.0041983,11.2317953
"1",124.9924787,11.2317835
"1",125.0289172,11.2315376
"1",124.9795682,11.2316889
"1",124.9797513,11.2316876
"1",124.9981075,11.2314747
"1",124.9791092,11.2315111
"1",124.9794754,11.2315087
"1",124.9797959,11.2315066
"1",124.9801163,11.2315044
"1",124.9803910,11.2315026
"1",124.9805741,11.2315014
"1",124.9951771,11.2314039
"1",124.9954975,11.2314018
"1",124.9975575,11.2313880
"1",124.9802524,11.2313228
"1",125.0011721,11.2310926
"1",125.0008968,11.2310040
"1",125.0016286,11.2309087
"1",124.9789224,11.2309700
"1",125.0023604,11.2308134
"1",125.0037113,11.2308721
"1",124.9616629,11.2309034
"1",125.0023591,11.2306326
"1",124.9787374,11.2307001
"1",124.9888079,11.2305426
"1",125.0021290,11.2304534
"1",124.9629880,11.2305331
"1",124.9996100,11.2302896
"1",124.9994487,11.2301325
"1",124.9875211,11.2298281
"1",124.9975006,11.2297614
"1",124.9977294,11.2297598
"1",125.0048706,11.2297119
"1",124.9675609,11.2297799
"1",124.9900822,11.2294495
"1",125.0044561,11.2293531
"1",124.9968535,11.2288618
"1",124.9974943,11.2288575
"1",125.0246856,11.2286740
"1",124.9631601,11.2289050
"1",124.9845840,11.2287631
"1",124.9971727,11.2286789
"1",124.9974015,11.2286774
"1",124.9840334,11.2285859
"1",124.9629739,11.2284543
"1",124.9881484,11.2278354
"1",124.9895217,11.2278262
"1",124.9897048,11.2278250
"1",125.0003708,11.2277536
"1",124.9883303,11.2276534
"1",124.9885134,11.2276522
"1",124.9893374,11.2276467
"1",124.9895205,11.2276455
"1",125.0223870,11.2272886
"1",124.9893361,11.2274659
"1",124.9995443,11.2273976
"1",125.0044377,11.2266868
"1",124.9772461,11.2268233
"1",125.0042543,11.2266429
"1",124.9770617,11.2266437
"1",125.0042531,11.2264621
"1",125.0044362,11.2264609
"1",125.0046193,11.2264596
"1",124.9768774,11.2264642
"1",125.0221954,11.2260697
"1",124.9766930,11.2262846
"1",124.9631430,11.2263742
"1",125.0047083,11.2260975
"1",125.0217370,11.2259824
"1",124.9765087,11.2261051
"1",124.9761413,11.2259267
"1",124.9627731,11.2258343
"1",125.0211356,11.2250826
"1",125.0279562,11.2250363
"1",124.9625851,11.2251124
"1",125.0045165,11.2248333
"1",125.0042864,11.2246541
"1",125.0211764,11.2243593
"1",125.0215426,11.2243568
"1",124.9911449,11.2241999
"1",125.0046946,11.2241091
"1",125.0211739,11.2239978
"1",125.0040528,11.2239778
"1",124.9909605,11.2240203
"1",125.0022215,11.2239449
"1",125.0213551,11.2237254
"1",125.0217219,11.2238133
"1",125.0039597,11.2237524
"1",125.0044175,11.2237494
"1",125.0048295,11.2237466
"1",124.9808873,11.2237259
"1",125.0032261,11.2235766
"1",125.0047367,11.2235664
"1",124.9642233,11.2236554
"1",124.9807029,11.2235464
"1",125.0032248,11.2233958
"1",125.0211231,11.2232750
"1",124.9638559,11.2234771
"1",125.0030405,11.2232163
"1",124.9759397,11.2232164
"1",124.9799656,11.2228281
"1",125.0200639,11.2223783
"1",124.9865549,11.2224227
"1",125.0271120,11.2221497
"1",125.0275688,11.2220110
"1",125.0271102,11.2218786
"1",125.0275638,11.2212880
"1",124.9805063,11.2215591
"1",125.0218874,11.2212813
"1",125.0256409,11.2212558
"1",124.9777585,11.2213966
"1",125.0257306,11.2209841
"1",125.0275610,11.2208812
"1",125.0033002,11.2210453
"1",125.0272854,11.2207475
"1",125.0279259,11.2206980
"1",125.0275133,11.2206104
"1",125.0202345,11.2205694
"1",124.9773880,11.2207663
"1",125.0198670,11.2203912
"1",125.0200501,11.2203899
"1",125.0204163,11.2203874
"1",124.9772030,11.2204964
"1",125.0273719,11.2200239
"1",124.9775667,11.2201324
"1",124.9779330,11.2201300
"1",125.0042985,11.2197731
"1",125.0046647,11.2197707
"1",125.0200451,11.2196669
"1",125.0255381,11.2196296
"1",125.0273690,11.2196171
"1",125.0225157,11.2194693
"1",125.0227903,11.2194675
"1",125.0271837,11.2193021
"1",125.0274581,11.2192550
"1",124.9667587,11.2194808
"1",124.9986186,11.2192689
"1",125.0272737,11.2190755
"1",124.9665740,11.2192560
"1",125.0238826,11.2185562
"1",125.0251643,11.2185475
"1",125.0225997,11.2183841
"1",125.0248884,11.2183686
"1",125.0041054,11.2183282
"1",125.0274505,11.2181704
"1",125.0247034,11.2180987
"1",125.0242447,11.2179662
"1",125.0278154,11.2179872
"1",125.0239698,11.2179229
"1",125.0275395,11.2178083
"1",125.0240600,11.2177415
"1",125.0273555,11.2176739
"1",125.0241510,11.2176505
"1",124.9953116,11.2176641
"1",125.0255532,11.2174301
"1",124.9668024,11.2174806
"1",124.9836822,11.2173801
"1",124.9667409,11.2168596
"1",124.9667379,11.2164077
"1",125.0477589,11.2158624
"1",125.0479420,11.2158611
"1",125.0483082,11.2158586
"1",124.9863273,11.2159163
"1",125.0075656,11.2155933
"0",125.0476405,11.2162438
"1",125.0487598,11.2149969
"1",125.0086617,11.2152244
"1",125.0485764,11.2149529
"1",125.0249431,11.2130806
"1",125.0265913,11.2131146
"1",125.0247578,11.2127655
"1",125.0265850,11.2122108
"1",125.0264922,11.2120307
"1",125.0241539,11.2115042
"1",124.9833644,11.2110551
"1",125.0243715,11.2098758
"1",124.9937935,11.2099009
"1",124.9838123,11.2096059
"1",124.9835367,11.2094721
"1",124.9833075,11.2094285
"1",124.9828016,11.2090703
"0",125.1098960,11.2090260
"1",124.9827088,11.2088901
"1",124.9824332,11.2087563
"1",124.9822486,11.2085316
"1",124.9869175,11.2085006
"1",125.0240843,11.2080700
"1",125.0275630,11.2080464
"1",125.0255026,11.2079700
"1",125.0237469,11.2078313
"1",125.0259139,11.2078768
"1",124.9851741,11.2079246
"1",124.9853575,11.2079686
"1",125.0240347,11.2075280
